,dino_bin
201705231,0
201705232,0
201705233,0
201705234,0
201705235,0
201705236,0
201705237,1
201705238,0
201705239,0
2017052310,0
2017052311,1
2017052312,1
2017052313,0
2017052314,0
2017052315,0
2017052316,0
2017052317,1
2017052318,0
2017052319,0
2017052320,0
2017052321,0
2017052322,0
2017052323,0
2017052324,0
2017052325,0
2017052326,0
2017052327,0
2017052328,0
2017052329,0
2017052330,0
2017052331,0
2017052332,0
2017052333,0
2017052334,0
2017052335,0
2017052336,0
2017052337,0
2017052338,0
2017052339,0
2017052340,0
2017052341,0
2017052342,0
2017052343,0
2017052344,0
2017052345,0
2017052346,0
2017052347,0
2017052348,0
201705241,0
201705242,0
201705243,0
201705244,0
201705245,0
201705246,0
201705247,1
201705248,0
201705249,0
2017052410,0
2017052411,1
2017052412,1
2017052413,0
2017052414,0
2017052415,0
2017052416,0
2017052417,0
2017052418,0
2017052419,0
2017052420,0
2017052421,0
2017052422,0
2017052423,0
2017052424,0
2017052425,0
2017052426,0
2017052427,0
2017052428,0
2017052429,0
2017052430,0
2017052431,0
2017052432,0
2017052433,0
2017052434,0
2017052435,0
2017052436,0
2017052437,0
2017052438,0
2017052439,0
2017052440,0
2017052441,0
2017052442,0
2017052443,0
2017052444,0
2017052445,0
2017052446,0
2017052447,0
2017052448,0
201705251,0
201705252,0
201705253,0
201705254,0
201705255,0
201705256,0
201705257,0
201705258,0
201705259,0
2017052510,0
2017052511,0
2017052512,1
2017052513,0
2017052514,0
2017052515,0
2017052516,0
2017052517,0
2017052518,0
2017052519,0
2017052520,0
2017052521,0
2017052522,0
2017052523,0
2017052524,0
2017052525,0
2017052526,0
2017052527,0
2017052528,0
2017052529,0
2017052530,0
2017052531,0
2017052532,0
2017052533,0
2017052534,0
2017052535,0
2017052536,0
2017052537,0
2017052538,0
2017052539,0
2017052540,0
2017052541,0
2017052542,0
2017052543,0
2017052544,0
2017052545,0
2017052546,0
2017052547,0
2017052548,0
201705261,0
201705262,1
201705263,0
201705264,0
201705265,0
201705266,0
201705267,0
201705268,0
201705269,0
2017052610,0
2017052611,0
2017052612,1
2017052613,0
2017052614,0
2017052615,0
2017052616,1
2017052617,0
2017052618,0
2017052619,0
2017052620,0
2017052621,0
2017052622,0
2017052623,0
2017052624,0
2017052625,0
2017052626,0
2017052627,0
2017052628,0
2017052629,0
2017052630,0
2017052631,0
2017052632,0
2017052633,0
2017052634,0
2017052635,0
2017052636,0
2017052637,0
2017052638,0
2017052639,0
2017052640,0
2017052641,1
2017052642,0
2017052643,0
2017052644,0
2017052645,0
2017052646,0
2017052647,0
2017052648,0
201705271,0
201705272,0
201705273,0
201705274,0
201705275,0
201705276,0
201705277,1
201705278,1
201705279,0
2017052710,0
2017052711,0
2017052712,1
2017052713,0
2017052714,1
2017052715,1
2017052716,1
2017052717,1
2017052718,1
2017052719,1
2017052720,1
2017052721,1
2017052722,1
2017052723,1
2017052724,0
2017052725,0
2017052726,0
2017052727,0
2017052728,0
2017052729,0
2017052730,0
2017052731,0
2017052732,0
2017052733,0
2017052734,0
2017052735,0
2017052736,0
2017052737,1
2017052738,1
2017052739,0
2017052740,0
2017052741,0
2017052742,1
2017052743,0
2017052744,0
2017052745,0
2017052746,0
2017052747,0
2017052748,0
201705281,1
201705282,1
201705283,0
201705284,0
201705285,0
201705286,1
201705287,1
201705288,0
201705289,0
2017052810,0
2017052811,0
2017052812,1
2017052813,0
2017052814,0
2017052815,0
2017052816,0
2017052817,0
2017052818,0
2017052819,0
2017052820,0
2017052821,0
2017052822,0
2017052823,0
2017052824,0
2017052825,0
2017052826,0
2017052827,0
2017052828,0
2017052829,0
2017052830,0
2017052831,0
2017052832,0
2017052833,1
2017052834,0
2017052835,0
2017052836,1
2017052837,0
2017052838,1
2017052839,0
2017052840,1
2017052841,0
2017052842,0
2017052843,0
2017052844,0
2017052845,0
2017052846,0
2017052847,1
2017052848,0
201705291,1
201705292,0
201705293,1
201705294,1
201705295,1
201705296,0
201705297,0
201705298,0
201705299,1
2017052910,0
2017052911,1
2017052912,0
2017052913,1
2017052914,1
2017052915,1
2017052916,0
2017052917,0
2017052918,1
2017052919,1
2017052920,0
2017052921,0
2017052922,0
2017052923,0
2017052924,0
2017052925,0
2017052926,0
2017052927,0
2017052928,0
2017052929,0
2017052930,0
2017052931,0
2017052932,0
2017052933,0
2017052934,1
2017052935,0
2017052936,0
2017052937,0
2017052938,0
2017052939,0
2017052940,1
2017052941,0
2017052942,0
2017052943,0
2017052944,0
2017052945,0
2017052946,0
2017052947,1
2017052948,1
201705301,0
201705302,0
201705303,1
201705304,0
201705305,0
201705306,0
201705307,1
201705308,0
201705309,1
2017053010,0
2017053011,1
2017053012,1
2017053013,0
2017053014,0
2017053015,0
2017053016,1
2017053017,1
2017053018,0
2017053019,0
2017053020,0
2017053021,0
2017053022,0
2017053023,0
2017053024,0
2017053025,0
2017053026,0
2017053027,0
2017053028,0
2017053029,0
2017053030,0
2017053031,0
2017053032,0
2017053033,0
2017053034,0
2017053035,0
2017053036,0
2017053037,0
2017053038,1
2017053039,1
2017053040,1
2017053041,0
2017053042,1
2017053043,1
2017053044,0
2017053045,1
2017053046,1
2017053047,0
2017053048,0
201705311,1
201705312,0
201705313,0
201705314,0
201705315,0
201705316,0
201705317,0
201705318,0
201705319,0
2017053110,0
2017053111,1
2017053112,1
2017053113,1
2017053114,0
2017053115,0
2017053116,0
2017053117,0
2017053118,0
2017053119,0
2017053120,0
2017053121,0
2017053122,0
2017053123,0
2017053124,0
2017053125,0
2017053126,0
2017053127,0
2017053128,0
2017053129,0
2017053130,0
2017053131,0
2017053132,0
2017053133,0
2017053134,0
2017053135,0
2017053136,0
2017053137,0
2017053138,1
2017053139,0
2017053140,0
2017053141,0
2017053142,0
2017053143,1
2017053144,0
2017053145,0
2017053146,0
2017053147,0
2017053148,0
201706011,0
201706012,0
201706013,0
201706014,0
201706015,1
201706016,0
201706017,0
201706018,0
201706019,1
2017060110,0
2017060111,0
2017060112,1
2017060113,0
2017060114,0
2017060115,0
2017060116,0
2017060117,0
2017060118,0
2017060119,0
2017060120,0
2017060121,0
2017060122,0
2017060123,0
2017060124,0
2017060125,0
2017060126,0
2017060127,0
2017060128,0
2017060129,0
2017060130,0
2017060131,0
2017060132,0
2017060133,0
2017060134,0
2017060135,0
2017060136,0
2017060137,0
2017060138,1
2017060139,1
2017060140,0
2017060141,0
2017060142,0
2017060143,1
2017060144,1
2017060145,0
2017060146,0
2017060147,0
2017060148,0
201706021,1
201706022,0
201706023,1
201706024,0
201706025,1
201706026,0
201706027,1
201706028,0
201706029,1
2017060210,0
2017060211,1
2017060212,1
2017060213,0
2017060214,0
2017060215,0
2017060216,0
2017060217,0
2017060218,0
2017060219,0
2017060220,0
2017060221,0
2017060222,0
2017060223,0
2017060224,0
2017060225,0
2017060226,0
2017060227,0
2017060228,0
2017060229,0
2017060230,0
2017060231,0
2017060232,0
2017060233,0
2017060234,0
2017060235,0
2017060236,0
2017060237,0
2017060238,0
2017060239,0
2017060240,1
2017060241,1
2017060242,0
2017060243,0
2017060244,0
2017060245,0
2017060246,0
2017060247,0
2017060248,0
201706031,1
201706032,0
201706033,0
201706034,1
201706035,1
201706036,1
201706037,0
201706038,0
201706039,0
2017060310,0
2017060311,1
2017060312,0
2017060313,0
2017060314,0
2017060315,0
2017060316,0
2017060317,0
2017060318,0
2017060319,0
2017060320,0
2017060321,0
2017060322,0
2017060323,0
2017060324,0
2017060325,0
2017060326,0
2017060327,0
2017060328,0
2017060329,0
2017060330,0
2017060331,0
2017060332,0
2017060333,0
2017060334,0
2017060335,0
2017060336,0
2017060337,0
2017060338,0
2017060339,0
2017060340,0
2017060341,0
2017060342,0
2017060343,0
2017060344,0
2017060345,1
2017060346,0
2017060347,0
2017060348,0
201706041,0
201706042,0
201706043,0
201706044,0
201706045,0
201706046,0
201706047,0
201706048,0
201706049,1
2017060410,0
2017060411,0
2017060412,0
2017060413,0
2017060414,1
2017060415,0
2017060416,0
2017060417,0
2017060418,0
2017060419,0
2017060420,0
2017060421,0
2017060422,0
2017060423,0
2017060424,0
2017060425,0
2017060426,0
2017060427,0
2017060428,0
2017060429,0
2017060430,0
2017060431,0
2017060432,0
2017060433,0
2017060434,0
2017060435,0
2017060436,0
2017060437,0
2017060438,0
2017060439,0
2017060440,0
2017060441,0
2017060442,0
2017060443,0
2017060444,0
2017060445,0
2017060446,0
2017060447,0
2017060448,0
201706051,1
201706052,0
201706053,0
201706054,0
201706055,0
201706056,0
201706057,0
201706058,0
201706059,1
2017060510,0
2017060511,0
2017060512,1
2017060513,0
2017060514,0
2017060515,0
2017060516,0
2017060517,0
2017060518,0
2017060519,1
2017060520,0
2017060521,0
2017060522,1
2017060523,1
2017060524,0
2017060525,0
2017060526,0
2017060527,0
2017060528,0
2017060529,0
2017060530,0
2017060531,0
2017060532,0
2017060533,0
2017060534,0
2017060535,0
2017060536,0
2017060537,0
2017060538,0
2017060539,0
2017060540,0
2017060541,0
2017060542,0
2017060543,0
2017060544,0
2017060545,0
2017060546,0
2017060547,1
2017060548,0
201706061,0
201706062,0
201706063,0
201706064,1
201706065,0
201706066,0
201706067,0
201706068,0
201706069,0
2017060610,0
2017060611,0
2017060612,1
2017060613,0
2017060614,0
2017060615,0
2017060616,0
2017060617,0
2017060618,0
2017060619,0
2017060620,0
2017060621,0
2017060622,0
2017060623,1
2017060624,1
2017060625,0
2017060626,0
2017060627,0
2017060628,0
2017060629,0
2017060630,0
2017060631,0
2017060632,0
2017060633,0
2017060634,0
2017060635,0
2017060636,0
2017060637,1
2017060638,1
2017060639,0
2017060640,0
2017060641,0
2017060642,0
2017060643,0
2017060644,1
2017060645,0
2017060646,0
2017060647,0
2017060648,1
201706071,1
201706072,0
201706073,1
201706074,0
201706075,0
201706076,0
201706077,1
201706078,0
201706079,1
2017060710,0
2017060711,0
2017060712,1
2017060713,1
2017060714,1
2017060715,1
2017060716,1
2017060717,0
2017060718,0
2017060719,1
2017060720,0
2017060721,0
2017060722,0
2017060723,0
2017060724,0
2017060725,1
2017060726,1
2017060727,0
2017060728,0
2017060729,0
2017060730,1
2017060731,1
2017060732,0
2017060733,0
2017060734,0
2017060735,0
2017060736,0
2017060737,0
2017060738,1
2017060739,0
2017060740,1
2017060741,0
2017060742,1
2017060743,0
2017060744,0
2017060745,0
2017060746,0
2017060747,0
2017060748,0
201706081,1
201706082,0
201706083,0
201706084,0
201706085,0
201706086,0
201706087,0
201706088,0
201706089,0
2017060810,0
2017060811,0
2017060812,0
2017060813,0
2017060814,1
2017060815,0
2017060816,1
2017060817,0
2017060818,1
2017060819,0
2017060820,0
2017060821,0
2017060822,0
2017060823,0
2017060824,0
2017060825,0
2017060826,0
2017060827,0
2017060828,0
2017060829,0
2017060830,0
2017060831,0
2017060832,0
2017060833,0
2017060834,0
2017060835,0
2017060836,0
2017060837,0
2017060838,0
2017060839,0
2017060840,0
2017060841,0
2017060842,0
2017060843,0
2017060844,0
2017060845,0
2017060846,0
2017060847,0
2017060848,0
201706091,0
201706092,0
201706093,0
201706094,0
201706095,0
201706096,0
201706097,0
201706098,0
201706099,0
2017060910,0
2017060911,0
2017060912,0
2017060913,0
2017060914,0
2017060915,0
2017060916,0
2017060917,0
2017060918,0
2017060919,0
2017060920,0
2017060921,1
2017060922,0
2017060923,0
2017060924,0
2017060925,0
2017060926,0
2017060927,0
2017060928,0
2017060929,0
2017060930,0
2017060931,0
2017060932,0
2017060933,0
2017060934,0
2017060935,0
2017060936,0
2017060937,1
2017060938,1
2017060939,0
2017060940,0
2017060941,0
2017060942,0
2017060943,0
2017060944,0
2017060945,0
2017060946,0
2017060947,0
2017060948,0
201706101,1
201706102,0
201706103,0
201706104,1
201706105,0
201706106,0
201706107,1
201706108,0
201706109,0
2017061010,0
2017061011,0
2017061012,0
2017061013,1
2017061014,1
2017061015,0
2017061016,0
2017061017,0
2017061018,0
2017061019,0
2017061020,0
2017061021,1
2017061022,0
2017061023,0
2017061024,0
2017061025,0
2017061026,0
2017061027,0
2017061028,0
2017061029,0
2017061030,0
2017061031,0
2017061032,0
2017061033,0
2017061034,0
2017061035,0
2017061036,0
2017061037,0
2017061038,0
2017061039,0
2017061040,0
2017061041,0
2017061042,0
2017061043,0
2017061044,0
2017061045,0
2017061046,0
2017061047,0
2017061048,0
201706111,0
201706112,0
201706113,0
201706114,0
201706115,0
201706116,0
201706117,0
201706118,0
201706119,0
2017061110,0
2017061111,0
2017061112,0
2017061113,0
2017061114,0
2017061115,0
2017061116,1
2017061117,0
2017061118,0
2017061119,0
2017061120,0
2017061121,0
2017061122,0
2017061123,0
2017061124,0
2017061125,0
2017061126,0
2017061127,0
2017061128,0
2017061129,0
2017061130,0
2017061131,0
2017061132,0
2017061133,0
2017061134,0
2017061135,0
2017061136,0
2017061137,0
2017061138,0
2017061139,0
2017061140,1
2017061141,0
2017061142,0
2017061143,1
2017061144,1
2017061145,1
2017061146,0
2017061147,0
2017061148,0
201706121,1
201706122,0
201706123,1
201706124,0
201706125,0
201706126,0
201706127,0
201706128,0
201706129,1
2017061210,1
2017061211,1
2017061212,1
2017061213,0
2017061214,1
2017061215,0
2017061216,0
2017061217,0
2017061218,0
2017061219,0
2017061220,0
2017061221,0
2017061222,0
2017061223,0
2017061224,0
2017061225,0
2017061226,0
2017061227,1
2017061228,1
2017061229,0
2017061230,0
2017061231,0
2017061232,0
2017061233,0
2017061234,0
2017061235,1
2017061236,1
2017061237,1
2017061238,0
2017061239,0
2017061240,1
2017061241,1
2017061242,1
2017061243,1
2017061244,0
2017061245,1
2017061246,0
2017061247,0
2017061248,0
201706131,0
201706132,0
201706133,0
201706134,0
201706135,0
201706136,0
201706137,0
201706138,0
201706139,0
2017061310,0
2017061311,0
2017061312,0
2017061313,0
2017061314,0
2017061315,0
2017061316,0
2017061317,0
2017061318,0
2017061319,1
2017061320,0
2017061321,0
2017061322,0
2017061323,0
2017061324,0
2017061325,0
2017061326,0
2017061327,0
2017061328,0
2017061329,0
2017061330,0
2017061331,0
2017061332,0
2017061333,0
2017061334,0
2017061335,0
2017061336,0
2017061337,0
2017061338,0
2017061339,0
2017061340,0
2017061341,0
2017061342,0
2017061343,0
2017061344,0
2017061345,0
2017061346,0
2017061347,0
2017061348,0
201706141,0
201706142,0
201706143,0
201706144,0
201706145,0
201706146,0
201706147,0
201706148,0
201706149,0
2017061410,0
2017061411,1
2017061412,0
2017061413,0
2017061414,0
2017061415,0
2017061416,0
2017061417,0
2017061418,0
2017061419,0
2017061420,0
2017061421,0
2017061422,0
2017061423,0
2017061424,0
2017061425,0
2017061426,0
2017061427,0
2017061428,0
2017061429,0
2017061430,0
2017061431,0
2017061432,0
2017061433,0
2017061434,0
2017061435,0
2017061436,0
2017061437,0
2017061438,0
2017061439,0
2017061440,0
2017061441,0
2017061442,0
2017061443,0
2017061444,0
2017061445,0
2017061446,0
2017061447,0
2017061448,0
201706151,0
201706152,0
201706153,0
201706154,1
201706155,0
201706156,0
201706157,1
201706158,0
201706159,1
2017061510,0
2017061511,1
2017061512,0
2017061513,0
2017061514,0
2017061515,0
2017061516,0
2017061517,0
2017061518,0
2017061519,0
2017061520,0
2017061521,1
2017061522,0
2017061523,0
2017061524,0
2017061525,0
2017061526,0
2017061527,0
2017061528,0
2017061529,0
2017061530,0
2017061531,0
2017061532,0
2017061533,0
2017061534,0
2017061535,0
2017061536,0
2017061537,0
2017061538,1
2017061539,0
2017061540,0
2017061541,0
2017061542,0
2017061543,0
2017061544,0
2017061545,0
2017061546,0
2017061547,0
2017061548,0
201706161,0
201706162,0
201706163,0
201706164,0
201706165,1
201706166,0
201706167,0
201706168,0
201706169,0
2017061610,1
2017061611,0
2017061612,0
2017061613,0
2017061614,0
2017061615,1
2017061616,1
2017061617,1
2017061618,0
2017061619,0
2017061620,1
2017061621,1
2017061622,0
2017061623,0
2017061624,0
2017061625,0
2017061626,0
2017061627,0
2017061628,0
2017061629,0
2017061630,0
2017061631,0
2017061632,0
2017061633,0
2017061634,0
2017061635,0
2017061636,0
2017061637,0
2017061638,0
2017061639,0
2017061640,0
2017061641,0
2017061642,0
2017061643,0
2017061644,0
2017061645,0
2017061646,0
2017061647,0
2017061648,0
201706171,0
201706172,0
201706173,0
201706174,0
201706175,0
201706176,0
201706177,1
201706178,1
201706179,1
2017061710,0
2017061711,0
2017061712,0
2017061713,0
2017061714,0
2017061715,0
2017061716,0
2017061717,0
2017061718,0
2017061719,0
2017061720,0
2017061721,0
2017061722,0
2017061723,0
2017061724,0
2017061725,0
2017061726,0
2017061727,0
2017061728,0
2017061729,0
2017061730,0
2017061731,0
2017061732,0
2017061733,0
2017061734,0
2017061735,0
2017061736,0
2017061737,0
2017061738,0
2017061739,0
2017061740,0
2017061741,0
2017061742,0
2017061743,0
2017061744,0
2017061745,0
2017061746,0
2017061747,0
2017061748,0
201706181,0
201706182,0
201706183,0
201706184,0
201706185,0
201706186,0
201706187,0
201706188,0
201706189,0
2017061810,0
2017061811,0
2017061812,0
2017061813,0
2017061814,0
2017061815,0
2017061816,0
2017061817,0
2017061818,0
2017061819,0
2017061820,0
2017061821,0
2017061822,0
2017061823,0
2017061824,1
2017061825,0
2017061826,0
2017061827,0
2017061828,0
2017061829,0
2017061830,0
2017061831,0
2017061832,0
2017061833,0
2017061834,0
2017061835,0
2017061836,1
2017061837,1
2017061838,1
2017061839,1
2017061840,1
2017061841,0
2017061842,0
2017061843,0
2017061844,1
2017061845,1
2017061846,1
2017061847,0
2017061848,0
201706191,0
201706192,0
201706193,0
201706194,1
201706195,0
201706196,0
201706197,0
201706198,0
201706199,0
2017061910,0
2017061911,0
2017061912,0
2017061913,0
2017061914,0
2017061915,0
2017061916,0
2017061917,0
2017061918,0
2017061919,0
2017061920,0
2017061921,0
2017061922,1
2017061923,1
2017061924,1
2017061925,1
2017061926,0
2017061927,0
2017061928,0
2017061929,0
2017061930,0
2017061931,0
2017061932,1
2017061933,1
2017061934,1
2017061935,1
2017061936,0
2017061937,0
2017061938,0
2017061939,0
2017061940,0
2017061941,0
2017061942,0
2017061943,0
2017061944,0
2017061945,0
2017061946,0
2017061947,0
2017061948,1
201706201,0
201706202,0
201706203,0
201706204,0
201706205,0
201706206,0
201706207,1
201706208,0
201706209,0
2017062010,0
2017062011,0
2017062012,1
2017062013,1
2017062014,0
2017062015,0
2017062016,0
2017062017,0
2017062018,0
2017062019,0
2017062020,0
2017062021,0
2017062022,0
2017062023,0
2017062024,0
2017062025,0
2017062026,0
2017062027,0
2017062028,0
2017062029,0
2017062030,0
2017062031,0
2017062032,1
2017062033,1
2017062034,1
2017062035,0
2017062036,1
2017062037,0
2017062038,0
2017062039,0
2017062040,0
2017062041,0
2017062042,0
2017062043,0
2017062044,0
2017062045,0
2017062046,0
2017062047,0
2017062048,0
201706211,0
201706212,0
201706213,1
201706214,0
201706215,0
201706216,0
201706217,0
201706218,0
201706219,1
2017062110,0
2017062111,1
2017062112,1
2017062113,0
2017062114,0
2017062115,1
2017062116,1
2017062117,0
2017062118,0
2017062119,0
2017062120,1
2017062121,0
2017062122,0
2017062123,0
2017062124,0
2017062125,0
2017062126,0
2017062127,0
2017062128,0
2017062129,0
2017062130,0
2017062131,0
2017062132,0
2017062133,1
2017062134,1
2017062135,1
2017062136,0
2017062137,1
2017062138,0
2017062139,1
2017062140,1
2017062141,1
2017062142,0
2017062143,0
2017062144,0
2017062145,1
2017062146,1
2017062147,0
2017062148,1
201706221,1
201706222,0
201706223,0
201706224,0
201706225,0
201706226,0
201706227,0
201706228,0
201706229,0
2017062210,0
2017062211,0
2017062212,0
2017062213,0
2017062214,0
2017062215,0
2017062216,1
2017062217,1
2017062218,0
2017062219,1
2017062220,0
